Date,const,MRP,SMB,HML,WML
2021-03-04 00:00:00+05:30,5.778408542090241e-05,1.6624786725417606,-1.1686712109661572,0.38603910048817375,-0.5583169249251068
2021-03-05 00:00:00+05:30,6.274904341437297e-05,1.662602563531217,-1.1687490482476464,0.3857733136747785,-0.5582980099355204
2021-03-08 00:00:00+05:30,6.36193637219794e-05,1.662076421474147,-1.1689792075716614,0.3860928560755655,-0.5582025084285922
2021-03-09 00:00:00+05:30,6.823854020853359e-05,1.6623827535839681,-1.16846343789687,0.3851558167877205,-0.5587261224619858
2021-03-10 00:00:00+05:30,6.32030496382685e-05,1.660426480288555,-1.1654477361442965,0.3848618640467449,-0.5597579709812652
2021-03-12 00:00:00+05:30,7.689452764075692e-05,1.6614351414008208,-1.1667274768751938,0.38358220357955053,-0.5591229730509963
2021-03-15 00:00:00+05:30,0.00011151017477619481,1.6553230964233028,-1.164748411523125,0.3834363075859936,-0.5546660343571898
2021-03-16 00:00:00+05:30,9.149053933430417e-05,1.6534543240278234,-1.1619233060683767,0.3833473513269387,-0.5547400326930713
2021-03-17 00:00:00+05:30,2.7360229646956842e-05,1.6561630199359156,-1.1548067709894039,0.3855094492195757,-0.5586490770206645
2021-03-18 00:00:00+05:30,5.279150991731421e-06,1.6574066126255809,-1.1565458738846064,0.38360318378724195,-0.5588216386696341
2021-03-19 00:00:00+05:30,-2.9592998939188174e-06,1.6594893079277424,-1.1561312552062963,0.38290711671729977,-0.5591618798505191
2021-03-22 00:00:00+05:30,3.673516217607044e-05,1.6590381813947253,-1.1583003488777832,0.38322404295437257,-0.5612397007370075
2021-03-23 00:00:00+05:30,1.5657078528303898e-05,1.6610998414236744,-1.161865388353403,0.3842476769095723,-0.5592075508322389
2021-03-24 00:00:00+05:30,2.1529220813224168e-05,1.6640271737813017,-1.1646942778808405,0.3815702946703422,-0.5570763478847367
2021-03-25 00:00:00+05:30,1.1576169671639219e-05,1.6606350493273756,-1.1661297931716936,0.38450860035139206,-0.5539422529903216
2021-03-26 00:00:00+05:30,1.960127885253422e-05,1.6594251879062187,-1.1668331973946824,0.3847514467594959,-0.5534877879445709
2021-03-30 00:00:00+05:30,-8.662234882442481e-06,1.647956356567932,-1.168191326827734,0.39167029087018523,-0.5479956959333345
2021-03-31 00:00:00+05:30,-4.643365850957621e-05,1.6297176803942899,-1.1541784588775146,0.3955193979643351,-0.550627482884733
2021-04-01 00:00:00+05:30,-4.7556818393727275e-05,1.626207872181951,-1.1527420303866318,0.3978443612318772,-0.5522477951865892
2021-04-05 00:00:00+05:30,1.3960125363705889e-05,1.610237833605988,-1.1408466256854792,0.4093515609006835,-0.5580631729363761
2021-04-06 00:00:00+05:30,4.4567713334716296e-05,1.595682500416185,-1.1307257792885443,0.41422215176374466,-0.5649507914188122
2021-04-07 00:00:00+05:30,4.6090185716926796e-05,1.5977861599349956,-1.1319269289719651,0.4146469931525734,-0.5658474946627478
2021-04-08 00:00:00+05:30,1.5765855180896525e-05,1.603283282352367,-1.1259277366292413,0.411951958429932,-0.5691025200889117
2021-04-09 00:00:00+05:30,-2.3774148263321928e-05,1.5975147311880273,-1.1157694182174682,0.41566004047600025,-0.5727710519594624
2021-04-12 00:00:00+05:30,-3.9602764299452955e-05,1.6246334797008248,-1.1218426445963154,0.4075548970837448,-0.5759125335228543
2021-04-13 00:00:00+05:30,-6.547587402191821e-05,1.628311179402409,-1.1214824178625646,0.40660549564341714,-0.5765123753225734
2021-04-15 00:00:00+05:30,-4.481968367802048e-05,1.6175316614077033,-1.123274347816524,0.41493863339572545,-0.5744668340943236
2021-04-16 00:00:00+05:30,-7.797995164558335e-05,1.6144292745067914,-1.1220574155903087,0.4172464295616558,-0.5747062709653674
2021-04-19 00:00:00+05:30,-6.553673966093302e-05,1.612327520125219,-1.1174135545062853,0.4151949307520111,-0.5764112799200664
2021-04-20 00:00:00+05:30,-7.110368923809296e-05,1.612548692641345,-1.11694730309673,0.41503734195163955,-0.5766369508716592
2021-04-22 00:00:00+05:30,-4.0213655473211884e-05,1.6114573220750552,-1.113409035258571,0.4163055258498547,-0.5784630929340342
2021-04-23 00:00:00+05:30,2.0886636938306584e-06,1.61802005145817,-1.1264204640993727,0.41722982447469026,-0.5735703579590784
2021-04-26 00:00:00+05:30,-4.049225966565968e-05,1.619259196265181,-1.1194470324288686,0.4164739776355324,-0.575574119324304
2021-04-27 00:00:00+05:30,-3.8879308941684536e-05,1.612352098546062,-1.1135842839750185,0.4153875089447264,-0.5727745034284095
2021-04-28 00:00:00+05:30,-2.5534229172378248e-05,1.6158974687130483,-1.1145764603823414,0.41358365062367275,-0.5721254612644002
2021-04-29 00:00:00+05:30,-4.3233071695756236e-05,1.6165225224287472,-1.1070666677845318,0.41054137681371,-0.5702136063348162
2021-04-30 00:00:00+05:30,-4.046240361265681e-05,1.6185536581847164,-1.1108156132866331,0.40997528847368203,-0.5690133811201212
2021-05-03 00:00:00+05:30,-1.0124528131191259e-05,1.6113301752747693,-1.107231571747451,0.4116518289667904,-0.5702279731075681
2021-05-04 00:00:00+05:30,3.7103850494262934e-06,1.6151097321141545,-1.1095374201668091,0.4088593119753211,-0.5682151806660549
2021-05-05 00:00:00+05:30,8.510585562738392e-07,1.617122254520632,-1.1107554260624037,0.4081512749229866,-0.5679942233660396
2021-05-06 00:00:00+05:30,-0.00011135297518159777,1.6345343001321333,-1.1024169665640153,0.4078276979921749,-0.5698622463982912
2021-05-07 00:00:00+05:30,-0.0001263746257752226,1.6315160278214953,-1.0973852588803956,0.4089449387626646,-0.5704481355651776
2021-05-10 00:00:00+05:30,-0.0001641893663423298,1.6237556327978933,-1.087008811303215,0.4114913072095002,-0.5774649412895624
2021-05-11 00:00:00+05:30,-0.00017013407198739723,1.6247797548571645,-1.0872685720925135,0.41044905234489637,-0.5765605362004618
2021-05-12 00:00:00+05:30,-0.00017791943319830946,1.618535933178718,-1.0824143915521403,0.4125947892202604,-0.5769044513335462
2021-05-14 00:00:00+05:30,-0.000174578701570773,1.6190237294779593,-1.082255964682697,0.4121846725267576,-0.5773878379485046
2021-05-17 00:00:00+05:30,-0.00017539843711751,1.6204481491950076,-1.084512449103602,0.4132691558478466,-0.5783397942893974
2021-05-18 00:00:00+05:30,-0.0001913178884392156,1.6229195019111493,-1.0841128521940626,0.40926384795920273,-0.5788477737461483
2021-05-19 00:00:00+05:30,-0.00020533202176174293,1.621490455217892,-1.0819865331932212,0.409109028510076,-0.5795262383591437
2021-05-20 00:00:00+05:30,-0.00023279931099783432,1.6173250208327115,-1.0784852983370945,0.41110687445973815,-0.5797002870575398
2021-05-21 00:00:00+05:30,-0.0002210234867703683,1.6161947046231577,-1.0779930202410721,0.41094297654842743,-0.5803535954895856
2021-05-24 00:00:00+05:30,-0.00030487356021099954,1.587883809748866,-1.072591658678058,0.43984458051180075,-0.5954963020233011
2021-05-25 00:00:00+05:30,-0.0003081775679496906,1.591852224976191,-1.07555378017717,0.4387098779996861,-0.5949187199037547
2021-05-26 00:00:00+05:30,-0.00029229365693299547,1.594378585518852,-1.0759903507647788,0.4367782548109281,-0.5953382022245575
2021-05-27 00:00:00+05:30,-0.0002867872850505397,1.5941464235387568,-1.0754651156735833,0.4362844722379044,-0.5958618022959108
2021-05-28 00:00:00+05:30,-0.0002669500206684048,1.588868473122362,-1.0796616805075954,0.44201393030699765,-0.5938156910297139
2021-05-31 00:00:00+05:30,-0.00022428100534142213,1.5975390246903047,-1.0844955905326776,0.4477856399068815,-0.5940590011934261
2021-06-01 00:00:00+05:30,-0.0001886585644272163,1.6079587819924883,-1.0927327831373272,0.4456754810207997,-0.5919000054747254
2021-06-02 00:00:00+05:30,-0.0001784994502434876,1.6072200549775482,-1.0921724573664657,0.4460859930229704,-0.5918427988048612
2021-06-03 00:00:00+05:30,-0.00015709130509089514,1.6105122697950929,-1.0930424346969936,0.4471116040065224,-0.5930202528695466
2021-06-04 00:00:00+05:30,-0.00017732234752651705,1.6112279418120048,-1.0944983662868535,0.44562268478460176,-0.5932753992747777
2021-06-07 00:00:00+05:30,-0.00015776341338482962,1.6105103479180776,-1.0940903891313738,0.44573920811550527,-0.5929172364386148
2021-06-08 00:00:00+05:30,-0.0001891997478613534,1.6027790108249684,-1.090510340616781,0.4506978020671471,-0.5910652039381453
2021-06-09 00:00:00+05:30,-0.00018038505426849327,1.605036091655202,-1.0905654341729845,0.4478000276589299,-0.591366084289731
2021-06-10 00:00:00+05:30,-0.00019318214490168968,1.605485577309397,-1.0900436193931957,0.4481400921767956,-0.5919628329974147
2021-06-11 00:00:00+05:30,-0.00016879046551477922,1.6018479161767736,-1.0862353282931965,0.4485172624676418,-0.5934344356615564
2021-06-14 00:00:00+05:30,-0.00016924148256779696,1.6009545960042317,-1.085299221703553,0.44924318828377713,-0.5938621165809961
2021-06-15 00:00:00+05:30,-0.00016637773259159987,1.6017985397991068,-1.0850962433307132,0.44918242166869926,-0.5943746099817667
2021-06-16 00:00:00+05:30,-0.00019886320587018282,1.5945557542922373,-1.076936750783643,0.44953597257425526,-0.5963033446579415
2021-06-17 00:00:00+05:30,-0.00023976170801245624,1.5970325588109633,-1.075357572711605,0.4490351807176903,-0.5945564346789798
2021-06-18 00:00:00+05:30,-0.00023045415601526847,1.6010567780618317,-1.0801419876288678,0.44799196842162026,-0.5916258214748078
2021-06-21 00:00:00+05:30,-0.00024182840752182944,1.6014976313043672,-1.0828026031951796,0.44931185761613635,-0.5908438847011004
2021-06-22 00:00:00+05:30,-0.00023727337168024136,1.6016699922999864,-1.0833642005575181,0.4504192401606073,-0.5905067334456331
2021-06-23 00:00:00+05:30,-0.0002664804773536685,1.5934647691982506,-1.0792279748670115,0.4488336196884084,-0.5876531671906553
2021-06-24 00:00:00+05:30,-0.0002781931700823601,1.5967397377760324,-1.0836170340031845,0.44770386018230685,-0.5870815069052104
2021-06-25 00:00:00+05:30,-0.00030148251351564884,1.5908441269583626,-1.08234780263439,0.45422869040667085,-0.5885864905239124
2021-06-28 00:00:00+05:30,-0.000263209546981483,1.592395389330051,-1.0899997076927765,0.454123329674308,-0.5899014774607119
2021-06-29 00:00:00+05:30,-0.00027546075611219477,1.5939775578550492,-1.0915860633383732,0.4535417087778547,-0.5901334568614489
2021-06-30 00:00:00+05:30,-0.00024317635251036435,1.613299928734641,-1.1022927276520385,0.4440275355682422,-0.5891879578922792
2021-07-01 00:00:00+05:30,-0.00023584580265078627,1.6137590339076895,-1.103033453381249,0.44394005285233384,-0.5891483733252819
2021-07-02 00:00:00+05:30,-0.000245078283963719,1.6151099990235611,-1.1041717459625078,0.44369397170269764,-0.5890652907738132
2021-07-05 00:00:00+05:30,-0.00022482738107395828,1.6146779038899306,-1.1035503730660436,0.44512040966204514,-0.5900041959780186
2021-07-06 00:00:00+05:30,-0.00022051024233393004,1.616377730928522,-1.104124156407617,0.44414187174011177,-0.5902473556863533
2021-07-07 00:00:00+05:30,-0.00023314910464165232,1.6133294565737395,-1.1060430370229235,0.4469373746719897,-0.5879765071832596
2021-07-08 00:00:00+05:30,-0.00022242496665847986,1.6171620298868556,-1.1087936537594896,0.4475817196665621,-0.5885949276370692
2021-07-09 00:00:00+05:30,-0.00022225438679605226,1.6170310704561706,-1.1098066646871745,0.44790854717979894,-0.5887149464947843
2021-07-12 00:00:00+05:30,-0.00017678848159311856,1.6122514266608676,-1.109320404091065,0.4490011576151447,-0.5869804060626855
2021-07-13 00:00:00+05:30,-0.00017598170851573368,1.610871456263971,-1.1083519610360921,0.44926421484448,-0.5875755597668835
2021-07-14 00:00:00+05:30,-0.00019291965540577756,1.6066171830078728,-1.1055536186291723,0.45136446941184954,-0.5857337631385477
2021-07-15 00:00:00+05:30,-0.00021972836187538375,1.6025019079502263,-1.1053050031197587,0.4536272092893486,-0.58210524717378
2021-07-16 00:00:00+05:30,-0.00027828379556684395,1.5999043720694677,-1.0964409182186454,0.4568792371481031,-0.5863755817456628
2021-07-19 00:00:00+05:30,-0.0002123882047723914,1.5954347081621927,-1.0829810992010391,0.45010911998204006,-0.5899118777533658
2021-07-20 00:00:00+05:30,-0.0001882635139642564,1.5920385037153622,-1.0788582024816034,0.4498823977280508,-0.5919429003280997
2021-07-22 00:00:00+05:30,-0.00021955378825162144,1.5885239302133871,-1.0752052586777516,0.45025801561324325,-0.5913521253159646
2021-07-23 00:00:00+05:30,-0.00017902255098224348,1.6011466215054941,-1.0796896724033003,0.44256356260699287,-0.5881314451672832
2021-07-26 00:00:00+05:30,-0.00016833429574072528,1.5992968936231882,-1.0776508688346231,0.4433407077806265,-0.5883962848677414
2021-07-27 00:00:00+05:30,-0.00018000494086731748,1.6025141600975497,-1.0785904727848556,0.44014770127029734,-0.5869874183578485
2021-07-28 00:00:00+05:30,-0.0002094962198377992,1.602749837877711,-1.076669740605107,0.43580464395283414,-0.5865246701568794
2021-07-29 00:00:00+05:30,-0.0002068744342267273,1.6057589220606476,-1.068683501376476,0.4252087237024035,-0.5830054142033975
2021-07-30 00:00:00+05:30,-0.00019047499475491987,1.605096622625411,-1.0675739212833943,0.42534437314496853,-0.584448656628578
2021-08-02 00:00:00+05:30,-0.00017875901418660145,1.606392910186329,-1.0626052265345916,0.4245686428672433,-0.5880275870913904
2021-08-03 00:00:00+05:30,-0.00018694512325324918,1.6096275745132667,-1.0657960852410435,0.42412060130313733,-0.5877657194878754
2021-08-04 00:00:00+05:30,-0.00019769731796105995,1.6086658637941524,-1.0662722928546533,0.4247680917556302,-0.587158052655935
2021-08-05 00:00:00+05:30,-0.00020032454542846852,1.6091533398392455,-1.0665360877930676,0.4243425504510171,-0.5871774044568573
2021-08-06 00:00:00+05:30,-0.00018371888589381607,1.619205885483649,-1.0751516744729017,0.4205990645342048,-0.584618287243191
2021-08-09 00:00:00+05:30,-0.00020622749638447304,1.611730130435423,-1.066792028047528,0.42028690407070823,-0.5856690452614182
2021-08-10 00:00:00+05:30,-0.00023381781648271628,1.6136236867943277,-1.0693297791995278,0.42046734226741345,-0.5852859888284148
2021-08-11 00:00:00+05:30,-0.00020226126238790114,1.620775895066704,-1.0734771819165507,0.4162957247731709,-0.5836643841209778
2021-08-12 00:00:00+05:30,-0.00020899537182199123,1.6200307976176056,-1.072729532445981,0.416562496465517,-0.5842719787793667
2021-08-13 00:00:00+05:30,-0.00020425067792192466,1.6200545483238264,-1.0726508052527397,0.4164245073745552,-0.5840631170409173
2021-08-16 00:00:00+05:30,-0.00019854233962687102,1.614500331088617,-1.0710955876198303,0.4205779147516336,-0.5841690371287418
2021-08-17 00:00:00+05:30,-0.00018717042286258556,1.6141158512722025,-1.0712871459169646,0.42120020270598774,-0.5844038920781791
2021-08-18 00:00:00+05:30,-0.0001952369999319293,1.6133495741357289,-1.0733763381945232,0.42308510522798526,-0.5830215770982046
2021-08-20 00:00:00+05:30,-0.0002136355083393159,1.6138839844622517,-1.0723936431289072,0.4235131728079367,-0.582697317877614
2021-08-23 00:00:00+05:30,-0.0002259409570902367,1.6084494065214074,-1.067480674976085,0.4272529394627905,-0.5838536622128109
2021-08-24 00:00:00+05:30,-0.0002219129490476574,1.6091997655606955,-1.0679320896936462,0.4271943809625982,-0.5837033476141434
2021-08-25 00:00:00+05:30,-0.0002376123446852879,1.6072658907471218,-1.0655633592180742,0.4274550845999454,-0.5848228037113006
2021-08-26 00:00:00+05:30,-0.00023597477101461295,1.6058270840454363,-1.0651570586796795,0.4275443959788549,-0.5842806269303799
2021-08-27 00:00:00+05:30,-0.00022005698469380105,1.6067922788644369,-1.066911713394109,0.42761023987850894,-0.581150501585603
2021-08-30 00:00:00+05:30,-0.00022377369788136373,1.6062014799744895,-1.0661478147280647,0.42745984035480733,-0.5816862280254638
2021-08-31 00:00:00+05:30,-0.00021312952318533614,1.6098347798767447,-1.0671490250443143,0.42699708039616996,-0.5816638894092566
2021-09-01 00:00:00+05:30,-0.00019800762884805527,1.616279257475811,-1.0669027145887457,0.42147993129893135,-0.5804530639863981
2021-09-02 00:00:00+05:30,-0.0001824031599685946,1.6124850244582134,-1.0639790685280603,0.42327527778212176,-0.5811968949002291
2021-09-03 00:00:00+05:30,-0.00020822075495971254,1.6148253657667029,-1.0697532609040339,0.42139799342843526,-0.5784755754029509
2021-09-06 00:00:00+05:30,-0.00015252687596428586,1.6208553617422943,-1.0822890455394607,0.420795615542745,-0.5779383750404606
2021-09-07 00:00:00+05:30,-0.00017234746509026783,1.6144355172820624,-1.0803775327243677,0.4251011363175031,-0.5810257581839815
2021-09-08 00:00:00+05:30,-0.00016425062048724167,1.6145023283486293,-1.0813082479337117,0.42455700599592716,-0.5799205289465599
2021-09-09 00:00:00+05:30,-0.0001347697313777101,1.615535505288827,-1.0823461446346014,0.42268337644146176,-0.5806798370086885
2021-09-13 00:00:00+05:30,-0.00011635855889622542,1.6160613235483354,-1.0826941819691893,0.42133462181425274,-0.5802424691989796
2021-09-14 00:00:00+05:30,-0.00010454404104124455,1.6151995346258905,-1.0807665717390773,0.422252296819676,-0.583059982773939
2021-09-15 00:00:00+05:30,-0.00010260431754674482,1.6158188765020869,-1.0816842768276453,0.4221257618287203,-0.5829169666457122
2021-09-16 00:00:00+05:30,-0.00013491214264951628,1.6071062568370935,-1.0662571071751423,0.42381570329717294,-0.5839891682792042
2021-09-17 00:00:00+05:30,-0.00014852879412181853,1.6037705351997795,-1.0641873388123428,0.42120333150763223,-0.5794207235142435
2021-09-20 00:00:00+05:30,-0.00013038917179100066,1.6016058446931747,-1.0632571313344705,0.4221915767940653,-0.5788012284961512
2021-09-21 00:00:00+05:30,-8.877951761953294e-05,1.6007483518099415,-1.0587249992904395,0.41838376506351904,-0.5846462638460886
2021-09-22 00:00:00+05:30,-9.639456878215481e-05,1.599257768738687,-1.0566547176483838,0.41821793871572177,-0.5860263652282243
2021-09-23 00:00:00+05:30,-6.929121861053817e-05,1.602813744990444,-1.060795285798605,0.41725345670379044,-0.585291939499749
2021-09-24 00:00:00+05:30,-7.991361557200594e-05,1.6028538714891867,-1.0600710225124326,0.4168396707329186,-0.5854888324061795
2021-09-27 00:00:00+05:30,-0.00011477367196159323,1.6022558209419253,-1.0622016241499364,0.4206143363097132,-0.5841047437005031
2021-09-28 00:00:00+05:30,-6.294659015441116e-05,1.5965083778521065,-1.067986808558404,0.42388884277177696,-0.5826876962351726
2021-09-29 00:00:00+05:30,-7.653922379611286e-05,1.5989145086897647,-1.0682708087141761,0.4221706647685227,-0.5820052548878443
2021-09-30 00:00:00+05:30,-2.1065072183119415e-05,1.5898955886471862,-1.0729568564639078,0.4340365684700589,-0.5845503957343805
2021-10-01 00:00:00+05:30,-1.7180448627258276e-05,1.5901064906719917,-1.0735797407848973,0.43393143745756335,-0.5843124099740395
2021-10-04 00:00:00+05:30,-2.1582313133646316e-05,1.5888643633946664,-1.074698860646265,0.43487389071653393,-0.5839404177306573
2021-10-05 00:00:00+05:30,-2.297928805721427e-05,1.5901256996613162,-1.0768992851792882,0.4340866368938162,-0.5838328338723486
2021-10-06 00:00:00+05:30,5.809274542721522e-06,1.5956595888819176,-1.0836829905807441,0.4329167352144021,-0.5838269236852122
2021-10-07 00:00:00+05:30,2.667633746536262e-05,1.5939241681536052,-1.0828549685585864,0.4358212357887621,-0.5858088914394487
2021-10-08 00:00:00+05:30,2.8050066111812264e-05,1.5941759050494237,-1.082449933939572,0.4357362419710283,-0.5854215381442952
2021-10-11 00:00:00+05:30,8.376464681586092e-05,1.6066353800929,-1.0791123346831795,0.4264412744868683,-0.5928282589740084
2021-10-12 00:00:00+05:30,0.0001146464390826004,1.6034811382902903,-1.081977511452762,0.43081280250296805,-0.588730511815762
2021-10-13 00:00:00+05:30,0.00013602709546041327,1.61003624541038,-1.0894321447743534,0.4300398804657456,-0.5885206308569946
2021-10-14 00:00:00+05:30,0.00017580677785893962,1.620582817183478,-1.0961873553543857,0.4243131235730887,-0.5852524320319086
2021-10-18 00:00:00+05:30,0.00017710466029789566,1.619714402704944,-1.0951023604613122,0.4250234685954048,-0.5847892424637782
2021-10-19 00:00:00+05:30,0.00018258366305089256,1.61887371705228,-1.093338526363117,0.42505819349060076,-0.5856504392847541
2021-10-20 00:00:00+05:30,0.00018538590381485612,1.621379890337323,-1.0981919912370084,0.4244526182941207,-0.5822012487300974
2021-10-21 00:00:00+05:30,0.00021370705654363744,1.6171755657746805,-1.0942446686486813,0.4246415175117978,-0.5809866862872461
2021-10-22 00:00:00+05:30,0.000235560602577475,1.6087939142746952,-1.0912635912137323,0.42692249737628907,-0.5809645993966518
2021-10-25 00:00:00+05:30,0.0002570944392326814,1.6090579580520616,-1.0915897542907882,0.4270037382224004,-0.5787275195576066
2021-10-26 00:00:00+05:30,0.00027384012654758114,1.6050444100096248,-1.0841944345494468,0.42593489863020423,-0.5788526145228003
2021-10-27 00:00:00+05:30,0.0003051952003596272,1.6089543219666183,-1.0867613416286004,0.4246564138751935,-0.5783529907296392
2021-10-28 00:00:00+05:30,0.00030046744056489805,1.6083397286675696,-1.0854801559797806,0.42443148944284875,-0.5803977184421034
2021-10-29 00:00:00+05:30,0.0003055586838129954,1.6080486483504928,-1.088119499805923,0.4245312463419767,-0.5803007461915567
2021-11-01 00:00:00+05:30,0.0002939730461611395,1.6076900645572694,-1.0877256934904365,0.4252686435648154,-0.5808183242719058
2021-11-02 00:00:00+05:30,0.0002940375481592998,1.6054057238784118,-1.0874646108194863,0.42561000497346835,-0.5806653594221498
2021-11-03 00:00:00+05:30,0.00027668812151671095,1.6086989258163502,-1.0902768521864223,0.42367994445663504,-0.58111872343378
2021-11-04 00:00:00+05:30,0.00024483287500741305,1.610701834564268,-1.0926406461953508,0.42591578074879227,-0.5801495968727672
2021-11-08 00:00:00+05:30,0.00021071439811265285,1.6115846377660705,-1.0926582998658958,0.4257483722691103,-0.5789288814774174
2021-11-09 00:00:00+05:30,0.0002499811780310216,1.6093450238088924,-1.094955589077265,0.42930387449098484,-0.5808358502055226
2021-11-10 00:00:00+05:30,0.0002651806583123283,1.60815913235298,-1.0931714303997113,0.4296520768996607,-0.582683901855507
2021-11-11 00:00:00+05:30,0.000308253221130914,1.6094427053218188,-1.0925397907549386,0.42857689117154485,-0.5808459655032059
2021-11-12 00:00:00+05:30,0.00030260861127379027,1.6081344031905929,-1.0912281428708503,0.4282147422367486,-0.5803390813950278
